"word_id","term","translation","from_lang","to_lang","current_category_names","current_level","proposed_package","proposed_level","notes"
"415070ac-4bda-481a-86e4-fb8cc4fc3675","Can you speed things up, please?","Können Sie die Dinge bitte beschleunigen?","en","de","Phrases & Idioms","A1","Phrases & Idioms","A1",""
"0b4f3df2-b5ba-404a-abf6-305036304f06","Can you speed things up, right now?","Können Sie die Dinge beschleunigen, jetzt gleich?","en","de","Phrases & Idioms","B2","Phrases & Idioms","B2",""
"d349a3a4-5275-448f-a31f-d0da94ab1226","Can you speed things up, when you have a moment?","Können Sie die Dinge beschleunigen, wenn Sie einen Moment Zeit haben?","en","de","Phrases & Idioms","A2","Phrases & Idioms","A2",""
"cce503a2-cd5d-4877-a5a1-bff89ea770c8","Can you tell me where to change trains?","Können Sie mir sagen, wo ich den Zug wechseln kann?","en","de","Travel","A2","","A2",""
"e1f6d4f7-aa4f-44ee-ba7a-4b30ad575bf7","canal","kanal","en","de","B2","B2","","B2",""
"0a0551b3-7563-4d12-bf3f-25936e86bec5","cancel","abbrechen","en","de","B2","B2","","B2",""
"ac8742d2-b943-4d58-93a5-0f4a97d2b0db","cancel a refund","eine Erstattung stornieren","en","de","Travel","B2","","B2",""
"6753dabe-3de3-4785-b5d5-a6a9bc99848f","cancel a reservation","eine Reservierung stornieren","en","de","Transport","B2","","B2",""
"929e7e77-d6c2-42cb-825d-729868d8d64f","cancel a seat","einen Platz stornieren","en","de","Travel","B2","","B2",""
"01e44b3b-aba7-43f1-823e-5655f856c000","cancel a ticket","ein Ticket stornieren","en","de","Transport","A1","","A1",""
"1c120932-3801-4410-bd4d-0fa6f0b98f98","cancel signal timing","signalzeiten abbrechen","en","de","Transport","C2","","C2",""
"bb020815-2d8c-45a7-b023-1bb128574e9a","cancel the boarding pass","die Bordkarte stornieren","en","de","Travel","A1","","A1",""
"c3a54261-5702-48b7-b119-05b76639422e","cancel the charging plan","den Gebührenplan stornieren","en","de","Transport","C2","","C2",""
"269a0359-8cd0-4c89-93a0-0592dc0baea4","cancel the itinerary","die Reiseroute stornieren","en","de","Travel","A2","","A2",""
"997d4e0b-e1ac-435e-bf7c-e9fb06b7d1e8","cancel the reservation","die Reservierung stornieren","en","de","Travel","C2","","C2",""
"a8152308-69f1-4102-ad3c-6c9caf01a666","cancel the route","die Route stornieren","en","de","Transport","B1","","B1",""
"11e0f076-6e0d-4897-a5e1-af2e3cf59927","cancel the timetable","den Fahrplan annullieren","en","de","Transport","A2","","A2",""
"883da136-0bf8-425e-b077-fa9bd6e507bc","cancel travel insurance","reiseversicherung stornieren","en","de","Travel","B2","","B2",""
"a7f15d82-020f-4aab-a17c-d8032441b9d2","cancel your baggage","stornieren Sie Ihr Reisegepäck","en","de","Travel","A2","","A2",""
"f5ece2d8-aa19-443f-b557-94e1d19a6789","cancel your seat","ihren Platz stornieren","en","de","Transport","A1","","A1",""
"fcbf9c33-239d-47c3-8dda-66ec68295116","cancellation policy","Stornobedingungen","en","de","Travel","B2","","B2",""
"8cbf3930-3fa8-452c-9f33-0e7a6be43541","cancer","krebs","en","de","B2","B2","","B2",""
"958d731f-de72-44d2-b568-3eb5fd09bfd6","candidate","Kandidat/in","en","de","B1; Law & Politics","B1","","B1",""
"77660e32-84d4-454e-9075-77756179d58d","candle","kerze","en","de","B2","B2","","B2",""
"767cf229-dca3-4d08-9dfc-92aa50797e36","candy","süßigkeiten","en","de","A2","A2","","A2",""
"17741810-3481-49c0-ae53-fd4079f7f6ff","canine","Hundetier","en","de","Animals","B1","","B1",""
"256d041a-3e53-49e4-9ff9-baa31e64e27e","canine (adj)","canin","en","de","Animals","B2","","B2",""
"3a174c9a-2caa-469a-ab6b-24ae4e82262f","cannot","kann nicht","en","de","A1","A1","","A1",""
"61ce2294-b95f-480c-8920-48e31a55e78a","canoe","kanu","en","de","Transport","A2","","A2",""
"6618edc4-6b07-4c22-b454-b7fe60cd6cfd","canoeing","kanufahren","en","de","Sports","B2","","B2",""
"e61bba6b-403a-41b7-92c5-8eb26ed9b1fc","cantaloupe","Cantaloupe","en","de","Food & Cooking","A2","","A2",""
"d05a3b4b-29a8-4ff8-939f-a05d102129ee","canteen","Kantine","en","de","Work & Careers","A2","","A2",""
"4596caf3-50d9-48e8-b2d6-3a248bec5a0c","canvas","leinwand","en","de","Art & Literature; C1","C1","","C1",""
"b712de73-9a1f-4653-8ee8-4b205380badf","canyon","canyon","en","de","Nature","C2","","C2",""
"46d3d0b1-7b39-4234-9dcd-2a82033aa961","cap","mütze","en","de","B1; Style & Fashion","B1","","B1",""
"e938e441-ffa6-49a9-bb2e-5780acfb166e","cap table","Cap Table","en","de","Work & Careers","C1","","C1",""
"800bde88-53f4-4041-8bfb-504daa81c498","cap‑and‑trade","Cap‑and‑Trade","en","de","Environment","C1","","C1",""
"cd966dcf-02ce-4da3-8610-2540840e84db","capability","fähigkeit","en","de","C1","C1","","C1",""
"0f36a001-868b-4a34-b075-06b70adb5948","capable","fähig","en","de","B2","B2","","B2",""
"0948e4cc-d9e0-43cf-8413-6f6af31b8fee","capacitance","kapazität","en","de","Science","A2","","A2",""
"0f40ad3a-b434-458e-859e-1194be319118","capital","Hauptstadt","en","de","A1; Law & Politics","A1","","A1",""
"8e6bcb28-7111-4d10-8526-a08c967fc4ff","capital expenditure","Investitionsausgabe","en","de","Work & Careers","B2","","B2",""
"f7525f09-3bfa-47a1-a732-d9b8496b3fdf","capitalism","kapitalismus","en","de","C1","C1","","C1",""
"5fcc5cb1-0e5f-4328-8b15-c85abd5c1a4d","capitalist","kapitalistisch","en","de","C1","C1","","C1",""
"a5d2db4c-3117-4666-ac81-2e2d14851a1f","cappuccino","Cappuccino","en","de","Food & Cooking","A2","","A2",""
"47ebd613-5f69-487a-8da8-b73848f3eb07","capsule wardrobe","kapselgarderobe","en","de","Style & Fashion","A1","","A1",""
"f68caa21-f4cf-4143-aef4-4efe038f50a9","captain","kapitän","en","de","B1","B1","","B1",""
"6bc84cff-1356-438d-872b-46cf99d920cd","caption","Bildunterschrift","en","de","Media & News","A2","","A2",""
"6eeadcb9-2ae4-425f-ade4-fda278dfe735","captioning","untertitel","en","de","School & Studies","C1","","C1",""
"4625ae44-5b34-41e7-994f-762c9eca527d","car","auto","en","de","A1; Top 500 Words","A1","Top 500 Words","A1",""
"e29b1791-b90e-418f-9610-19ee36e8a75e","car park","parkhaus","en","de","Transport","C2","","C2",""
"9c9f141b-a186-49d1-b6c8-36041f5027db","car rental","Autovermietung","en","de","Travel","B1","","B1",""
"d90c4cd1-2b25-463b-9ad0-eb02f10adc62","car share","autoteilung","en","de","Transport","A1","","A1",""
"308fd913-d690-4fb1-97a0-d4e23e032fac","caravan","wohnwagen","en","de","Transport","C1","","C1",""
"e9b10295-1491-4a61-a5dc-7a69aa09fb9b","caraway","Kümmel","en","de","Food & Cooking","B1","","B1",""
"c47713c2-e39f-485b-9c2b-bbc36eda0a7c","carbohydrate","kohlenhydrate","en","de","Science","B1","","B1",""
"f848e989-f213-4831-95c5-87fe0d3cafd6","carbohydrates","Kohlenhydrate","en","de","Food & Cooking","B2","","B2",""
"9f4b9dd4-1579-4254-bf2f-46c188256af0","carbon","kohlenstoff","en","de","B2","B2","","B2",""
"bc814511-7dfc-41bd-a5ba-c30429871dea","carbon border adjustment","CO₂‑Grenzausgleich","en","de","Environment","C1","","C1",""
"f9fea2b0-3900-4489-b243-4fae677ad8bf","carbon capture","kohlenstoffabscheidung","en","de","Science","A1","","A1",""
"9b386843-d695-4480-8682-205736512f01","carbon capture and storage","CO₂‑Abscheidung und ‑Speicherung","en","de","Environment","B2","","B2",""
"09516463-6609-4fcc-813e-934ba6a24965","carbon cycle","kohlenstoffkreislauf","en","de","Science","A2","","A2",""
"86ed49d3-7808-4ff5-81ec-8f9990b7e44b","carbon dioxide","Kohlenstoffdioxid","en","de","Environment","A2","","A2",""
"e23c0d94-6d88-4274-9890-913e810eb1ed","carbon farming","Carbon Farming","en","de","Environment","B2","","B2",""
"32545105-03b0-4c4c-85d6-57685bc68a4d","carbon footprint","CO₂-Fußabdruck","en","de","Environment; Food & Cooking","A2","","A2",""
"9ca66ceb-dccb-4bf7-be8b-2602ae02f8e3","carbon monoxide alarm","Kohlenmonoxidmelder","en","de","Home & Living","B2","","B2",""
"026a2627-0db6-43af-88a1-7bbe0858b228","carbon offset","CO₂‑Kompensation","en","de","Environment","B1","","B1",""
"6b16bc01-c073-48fc-8dd9-146363094b39","carbon pricing","CO₂‑Bepreisung","en","de","Environment","B1","","B1",""
"b239e420-68be-42b2-8bfe-08c671982716","carbon sink","kohlenstoffsenke","en","de","Nature","C1","","C1",""
"e9c8a31b-0b7c-4c4c-8b09-56caac30c307","carbon tax","CO₂‑Steuer","en","de","Environment","B1","","B1",""
"4e27d6c6-38ea-46fd-9d07-b433bcfdd23f","carboxylic acid","carbonsäure","en","de","Science","C2","","C2",""
"a829cd9d-046f-4587-93a5-adff5f5697a7","card","karte","en","de","A1; Top 500 Words","A1","Top 500 Words","A1",""
"fbab7bcf-173f-4598-92be-cccd16814dbf","cardamom","Kardamom","en","de","Food & Cooking","B1","","B1",""
"66ca31c8-454e-4315-a854-15309809c388","cardio","kardio","en","de","Health & Fitness","B1","","B1",""
"013b1ac0-1ea8-4f7f-ab57-9955a1bd4208","cardio workout","kardio-Training","en","de","Sports","A1","","A1",""
"c8e815e2-9478-4c6f-af64-e5277d6ecb68","care","pflege","en","de","A2","A2","","A2",""
"ae705058-579d-469e-8b87-f1c9af14bc68","career","karriere","en","de","A1","A1","","A1",""
"e9d20fed-af2e-4ec3-bdff-a943d6c13c67","career center","karrierezentrum","en","de","School & Studies","A1","","A1",""
"83a230f4-be6f-4a2a-83fa-582171136537","carefree","sorglos","en","de","C2","C2","","C2",""
"f6d0d98f-7980-4670-828d-4e8188ab77c1","careful","vorsichtig","en","de","A2","A2","","A2",""
"7f0bad5d-ede0-47c7-9372-bf5bde988d0f","carefully","sorgfältig","en","de","A2; Top 500 Words","A2","Top 500 Words","A2",""
"babde108-1005-445f-9213-cc01b3068025","careless","unachtsamkeit","en","de","B1","A1","","A1",""
"a4c84745-f4bf-4673-b140-62593a2d45a1","caretaker","Hausmeister/in","en","de","Home & Living","B1","","B1",""
"dd30a92d-f5c7-45ca-bde3-d7ea7003eb08","cargo","fracht","en","de","C1","C1","","C1",""
"91c5929f-c3dd-4920-a88e-af01d5ae9de9","cargo bike","lastenrad","en","de","Transport","B1","","B1",""
"ce1e7951-e013-42e8-a4af-c685f511a0e8","cargo ship","frachtschiff","en","de","Transport","A1","","A1",""
"2811da19-677d-475b-9b23-a534f76fbeca","caring approach","fürsorglicher Ansatz","en","de","Personality","B2","","B2",""
"06c0a335-dc4f-411a-8777-a9487a9c6222","caring attitude","fürsorgliche Haltung","en","de","Personality","A2","","A2",""
"6ea4d6f2-87a9-427c-bde3-81e8d65c3fb6","caring behavior","fürsorgliches Verhalten","en","de","Personality","C2","","C2",""
"cd098740-0c79-48ac-b927-9bba8042444c","caring habit","fürsorgliche Gewohnheit","en","de","Personality","A1","","A1",""
"aab9b026-1556-4f25-8335-811158700060","caring mindset","fürsorgliche Denkweise","en","de","Personality","A1","","A1",""
"580af59a-a530-48a1-ada3-5392ff5a57a4","caring outlook","fürsorglicher Ausblick","en","de","Personality","B2","","B2",""
"a529ad1f-fcf2-44e9-96d6-cce91d5c4332","caring response","fürsorgliche Antwort","en","de","Personality","A1","","A1",""
"1d5e68a3-059f-4a3b-b0a6-47fe18856778","caring routine","pflegeroutine","en","de","Personality","C1","","C1",""
"efd32f9c-165b-467d-b275-0f641d0f2b28","carnivore","Fleischfresser","en","de","Animals","A2","","A2",""
"9404caf7-a1b6-40e6-92b2-094089c02571","carpet","Teppich","en","de","A2; Home & Living","A2","","A2",""
"8c42df2c-77d0-4fe7-bed3-6bf4afb4ed00","carpool","Fahrgemeinschaft","en","de","Environment","A2","","A2",""
"40ed4390-1bd5-4e22-9564-d46248ff4a06","carpool lane","mitfahrspur","en","de","Transport","B2","","B2",""
"3064663b-e28f-4df3-945f-b0b6cec5684b","carriage","kutsche","en","de","C1","B2","","B2",""
"b9a50940-79e0-422d-b171-14dfc0245a36","carrot","Karotte","en","de","A1; Food & Cooking","A1","","A1",""
"59d74bc5-d1ab-4047-833b-100a6d96a78d","carry","tragen","en","de","A1; Top 500 Words","A1","Top 500 Words","A1",""
"0351921c-0a30-4393-9378-ab37c1aae025","carry-on luggage","Handgepäck","en","de","Travel","B2","","B2",""
"f7cae890-1842-4fe8-9278-4da3b88fe100","carrying capacity","Tragfähigkeit (Ökologie)","en","de","Nature","C1","","C1",""
"8e471771-e397-459e-9071-a587d5bf4250","cart","Warenkorb","en","de","Money & Shopping","A1","","A1",""
"b6332644-50f9-4e74-9d82-65c598b46576","cartoon","cartoon","en","de","A2","A2","","A2",""
"01d4e376-d0c4-4f58-bacb-2908fddb9d78","cartoonist","karikaturist","en","de","Art & Literature","A2","","A2",""
"9ee7eaa1-ceeb-4fe0-be18-426a8b4e2634","carve","schnitzen","en","de","C1","C1","","C1",""
"f0e7322f-7e0e-49e1-a266-7957fffd359a","case","fall","en","de","A2; Top 500 Words","A2","Top 500 Words","A2",""
"5a481c65-1714-4dc7-9517-9dbc69f30991","case law","Richterrecht","en","de","Law & Politics","B1","","B1",""
"559fdfca-871b-4f5c-aeb7-4bec3fcb2fe7","case study","fallstudie","en","de","Science","C1","","C1",""
"ebc73341-dc4f-49ce-8d10-2f12914f8886","cash","Bargeld","en","de","A2; Money & Shopping","A2","","A2",""
"6c150fdb-e3c5-4e96-ad61-556522d472c8","cash desk","Kasse","en","de","Money & Shopping","A2","","A2",""
"c9c4f4e9-ea73-4487-96ff-71669e0f3740","cash on delivery","Nachnahme","en","de","Money & Shopping","A2","","A2",""
"21513ebe-c061-41ac-8a95-bde2e2754dff","cash register","Kassenplatz","en","de","Money & Shopping","B1","","B1",""
"e80a49a4-f2b5-4f73-8bf6-43e1aa1c926a","cashback","Cashback","en","de","Money & Shopping","A2","","A2",""
"244e4f7e-faf2-42e1-94f2-c1328705cc9d","cashier","Kassierer","en","de","Money & Shopping","A1","","A1",""
"7e2ce4f9-1d9b-4383-8772-13c379addcc6","cashmere","Kaschmir","en","de","Money & Shopping","B1","","B1",""
"0abb1480-33c3-4eb3-aae9-d2c1756d0da7","casino","kasino","en","de","C1","C1","","C1",""
"f1c43cba-cf71-4d42-abdf-3f2d5f145a74","casserole","Auflauf","en","de","C2; Food & Cooking","C2","","C2",""
"1b03b105-f8ed-4bdc-bef7-30ad3416476b","cassette","Kassette","en","de","Music & Entertainment","B2","","B2",""
"eba2b70b-12e0-42bf-9b36-72800ddf154e","cast","gießen","en","de","B2; Health & Fitness","B2","","B2",""
"9e9361fb-0a3b-49ac-95ad-0e90ebf4641f","cast – cast – cast","guss - Guss - Guss","en","de","Irregular Verbs","B1","Irregular Verbs","B1",""
"b459e085-5bda-4300-acc1-eb3ca354314b","casting director","Casting Director","en","de","Music & Entertainment","B1","","B1",""
"95087eed-88f8-4b7c-bb79-79bad4d3c964","castle","schloss","en","de","B2","B2","","B2",""
"55061f21-b300-49c9-9a6a-07f9dfc931ea","casual","casual/locker","en","de","B2; Gaming","B2","","B2",""
"48e34657-8387-455b-bb71-e964143d9c26","casual accessory","lässiges Accessoire","en","de","Style & Fashion","A1","","A1",""
"b9d581e2-c52f-4216-a8c2-8ba039fc40a5","casual design","lässiger Entwurf","en","de","Style & Fashion","B1","","B1",""
"b03b0deb-a1a3-4881-b5a1-9de09386bd2a","casual dress","freizeitkleid","en","de","Style & Fashion","A2","","A2",""
"a8a4de6f-43cb-4a7a-a016-b480c6fc4682","casual jacket","freizeitjacke","en","de","Style & Fashion","A2","","A2",""
"c98a4d8e-2ca5-4a53-ac7d-031a3c059611","casual look","freizeitlook","en","de","Style & Fashion","C1","","C1",""
"27d228c0-4b76-41a1-b76f-018c4e3b4678","casual shirt","freizeithemd","en","de","Style & Fashion","A2","","A2",""
"0bafd46a-52fb-4ad7-9450-1bc912f38ade","casual skirt","freizeitrock","en","de","Style & Fashion","B1","","B1",""
"5566ef9c-3eb4-4e45-bc10-560b181a11a7","casual style","lässiger Stil","en","de","Style & Fashion","A1","","A1",""
"71356cfa-76c6-4d98-ae1f-5005d8cdf7c4","casualty","unfall","en","de","C1","C1","","C1",""
"c914efbb-481c-4ba9-933e-3716c1684537","cat","Katze","en","de","A1; Animals; Top 500 Words","A1","Top 500 Words","A1",""
"c7be7c93-35b1-4e3f-b4ae-626f74cdbbe2","catalog","katalog","en","de","Art & Literature; C1","C1","","C1",""
"9e85c542-8c32-4bec-8f5e-0a429548d7ad","catalyst","katalysator","en","de","Science","B2","","B2",""
"3493915c-37cd-4c71-bce0-b956b90e0a61","cataphora","kataphora","en","de","Grammar & Syntax","B2","Grammar & Syntax","B2",""
"2c5c62ef-f3f5-4384-a857-684b9d662109","catastrophe","katastrophe","en","de","C2","C2","","C2",""
"c435357c-a71f-425a-bb5a-dd44024fd2c2","catch","fangen","en","de","A2; B2","B2","","B2",""
"318efc5a-86df-490d-a397-94b9778a3916","catch – caught – caught","fangen - gefangen - gefangen","en","de","Irregular Verbs","B1","Irregular Verbs","B1",""
"fe3c53d9-4f8a-46da-abf0-681c8e081ae5","catch the ball","den Ball fangen","en","de","Sports","B2","","B2",""
"425d4c3e-a6e3-4e97-96f9-0766857f8473","catchy","eingängig","en","de","Music & Entertainment","B1","","B1",""
"435f6ad3-c91b-4e3d-afdc-595fdbeb275e","category","kategorie","en","de","B1","B1","","B1",""
"376d7710-6afa-4b5d-be77-b1969349a423","cater","verpflegung","en","de","C1","C1","","C1",""
"1558ecac-09dd-4c1b-a447-59673d963798","cattle","vieh","en","de","C1","C1","","C1",""
"366c37c2-8230-4a72-8074-abf7b877c0fe","catwalk","laufsteg","en","de","Style & Fashion","A2","","A2",""
"9b67da74-c8ea-4a2e-b916-871c4b14356d","cauliflower","Blumenkohl","en","de","Food & Cooking","A2","","A2",""
"0eb07a65-1c75-4f1d-8f46-5b2f7cf85059","caulking gun","Kartuschenpistole","en","de","Home & Living","B1","","B1",""
"4a92fcf4-c9ca-47f6-9751-7be293cf3021","causation","verursachung","en","de","Science","B1","","B1",""
"6227f074-60c4-4758-beaa-48e50927d12b","cause","verursachen","en","de","A2","A2","","A2",""
"34edab29-8840-4707-9411-37050736bb35","caution","vorsicht","en","de","C1","C1","","C1",""
"5d7d58d6-9401-4a62-b25f-70c5f96f2449","cautious","vorsichtig","en","de","C1","C1","","C1",""
"aa96e7f4-c70e-4a99-89c2-2c5147d83e99","cave","Höhle","en","de","B2; Nature","A2","","A2",""
"921ee71e-4e77-4e4f-ad63-1ef32b44f0b1","cc / bcc","cc / bcc","en","de","Work & Careers","B1","","B1",""
"e0660375-38b7-4416-8706-7681520e23b0","CD","CD","en","de","A1","A1","","A1",""
"3831f5bc-2c50-4bc4-828a-a35e71a6ef6a","cease","aufhören","en","de","C1","C1","","C1",""
"28632692-e72e-45af-abaf-ff266b4a94cc","ceiling","decke","en","de","B1","B1","","B1",""
"8e1a3791-3e98-410c-8124-034be976ce4d","ceiling light","Deckenleuchte","en","de","Home & Living","B1","","B1",""
"e33e90f7-89ff-4fef-9b66-f22a2c9310bc","celebrate","feiern","en","de","A2","A2","","A2",""
"dad527a2-2d60-49d7-90bf-6cf4032f4843","celebrate an anniversary","einen Jahrestag feiern","en","de","Relationships","A2","","A2",""
"18beb27b-dfce-49c9-8bb7-c3bfab027479","celebrate victory","sieg feiern","en","de","Sports","C1","","C1",""
"dcb81c9c-776b-4394-8ea5-c55f5b4212aa","celebration","feier","en","de","B1","B1","","B1",""
"0e5dce37-b0d8-4c68-a179-f18959fbb098","celebrity","berühmtheit","en","de","A2","A2","","A2",""
"f895ffc2-82e9-4801-be0e-944a2879017b","celeriac","Knollensellerie","en","de","Food & Cooking","A2","","A2",""
"282535a5-fc39-4850-be76-1a7edf304fb8","celery","Sellerie","en","de","Food & Cooking","A2","","A2",""
"be45cb62-ff2c-498d-b168-f8236b6b7b0d","cell","zelle","en","de","A2; Science","A2","","A2",""
"b5e78cc8-046d-40bf-a3f1-934aec4c287d","cell membrane","zellmembran","en","de","Science","B1","","B1",""
"60e5abc2-3434-4ac5-8be5-d7a41b136d76","cell wall","zellwand","en","de","Science","A1","","A1",""
"4386e210-ac33-47c5-b955-f768c82bd8cc","cellular respiration","zellatmung","en","de","Science","B2","","B2",""
"12a3b0d9-043b-4dd7-bf19-344fa48f5e6a","cemetery","friedhof","en","de","C1","C1","","C1",""
"53281556-54a3-4aa5-92b1-acff26371058","cent","cent","en","de","A1","A1","","A1",""
"3cbeb6f2-6889-4fc1-82c7-167e0b659279","center","zentrum","en","de","A1; B1","B1","","B1",""
"7d153dba-dc32-4d09-ab4b-9abdae523d75","center of excellence","Center of Excellence","en","de","Work & Careers","B2","","B2",""
"5a07992f-1bfa-4293-9644-1e2e34449021","central","zentral","en","de","B1","B1","","B1",""
"832b2499-7411-4674-9be2-497394090ea2","centre","zentrum","en","de","C2","C2","","C2",""
"82ed7602-7a01-47ab-baee-13f22f2d655a","centrifuge","zentrifuge","en","de","Science","B2","","B2",""
"d95face6-3349-4e74-8a83-e3e67c3d022e","centripetal force","zentripetalkraft","en","de","Science","C1","","C1",""
"9987452a-210c-4037-93ba-38d860f81b71","century","jahrhundert","en","de","A2","A2","","A2",""
"cafd181d-78bb-44ef-bf70-b9ed02cd9ede","ceramics","keramik","en","de","Art & Literature","B1","","B1",""
"983f8e73-fb41-42ec-9131-e37e54fb7406","cereal","Müsli","en","de","Food & Cooking","A2","","A2",""
"b0071d7d-3be9-4095-8444-05bade48275c","ceremony","zeremonie","en","de","B1","B1","","B1",""
"424ccff0-edcd-45fa-b392-6b25ba367a84","certain","bestimmte","en","de","A2; Thoughts","A2","","A2",""
"107b2ac4-51ac-481b-8f83-a25e91f1b8df","certainly","sicherlich","en","de","A2","A2","","A2",""
"81cebba3-7be0-430c-aa67-01f68911428f","certainty","gewissheit","en","de","B2","B2","","B2",""
"308c40eb-2f26-4629-966c-f84c00a3bc12","certificate","zertifikat","en","de","B2; School & Studies","A2","","A2",""
"410e7b4e-15f1-47aa-893c-96de4f327ee2","certified","zertifiziert","en","de","Money & Shopping","B1","","B1",""
"26a9d5be-5fe8-40f4-a839-d937f4e8b121","chain","kette","en","de","B1; B2","B2","","B2",""
"4cef5011-3457-4783-bc25-21e2f919f506","chain of thought","gedankenkette","en","de","Thoughts","B2","","B2",""
"c2c3b45e-5453-47ae-9aab-559b287ee902","chair","Stuhl","en","de","A1; B2; Home & Living; Top 500 Words; Work & Careers","A1","Top 500 Words","A1",""
"3b57849a-57c8-49ad-8e82-8259dbc8a0e5","chairman","vorsitzender","en","de","B2","B2","","B2",""
"305d33ea-2683-4dd0-a92c-897a0cd33afc","chalk","kreide","en","de","School & Studies","A2","","A2",""
"43f9125d-9d17-473d-8502-21018e434416","challenge","herausforderung","en","de","B1; B2","B2","","B2",""
"b22f3e01-754f-4e01-9d38-712ec6513ca0","challenge the argument","das Argument anfechten","en","de","Thoughts","B1","","B1",""
"84439000-1faf-458b-9040-c8e0ab1060d6","challenge the assumption","hinterfragen Sie die Annahme","en","de","Phrases & Idioms","A2","Phrases & Idioms","A2",""
"b163b09a-68f6-4b8f-96f8-3c862ee4782c","challenge the conclusion","die Schlussfolgerung anfechten","en","de","Thoughts","C1","","C1",""
"8a3d88fa-543d-458d-8de0-766b0b1b30e5","challenge the data","die Daten anfechten","en","de","Thoughts","B1","","B1",""
"4c575ff2-7d7d-4895-b5dd-81fe1e88be8c","challenge the hypothesis","die Hypothese in Frage stellen","en","de","Thoughts","C2","","C2",""
"bd952394-8521-46b5-8575-a49e56b3575c","challenge the premise","die Prämisse anfechten","en","de","Thoughts","B1","","B1",""
"ed7bf886-af76-46af-bfc2-f0ae1c0feb08","challenge the reasoning","die Argumentation anfechten","en","de","Thoughts","A1","","A1",""
"f5be303c-df3b-4b36-9a38-5b999a717b50","challenging","herausfordernd","en","de","B2","B2","","B2",""
"a2d0e43e-e267-4dee-8730-b99f8b1aa6da","chamber","kammer","en","de","C1","C1","","C1",""
"59307a4a-135e-41aa-9e11-55d20926e9a6","champion","champion","en","de","B1","B1","","B1",""
"ed854f97-c2f3-4b81-a445-ad5d5db31640","championship","Meisterschaft","en","de","B2; Sports","B1","","B1",""
"e0fe7891-a88d-4b99-8174-f26507e7a29d","chance","chance","en","de","A2","A2","","A2",""
"0bcaa23f-e326-4f50-bf9d-fc12dfe5b76a","chancellor","Kanzler/Kanzlerin","en","de","C2; Law & Politics","C2","","C2",""
"60095066-6c10-412a-bfb7-89a03cab17ec","change","Wechselgeld","en","de","A1; Money & Shopping; Top 500 Words","A1","Top 500 Words","A1",""
"2fe62f9e-cd9e-4622-afb2-333ec08984f7","change a refund","eine Erstattung ändern","en","de","Travel","B1","","B1",""
"cc48cd63-1f05-40bb-b888-886058949287","change a reservation","eine Reservierung ändern","en","de","Transport","A1","","A1",""
"b3f4aa62-1cd1-4a44-89a0-88390a4453cb","change a seat","einen Sitzplatz wechseln","en","de","Travel","A1","","A1",""
"1b568968-e505-4c36-82bc-bad12de81364","change a ticket","ein Ticket ändern","en","de","Transport","C1","","C1",""
"debefa9f-9ac9-4ff7-a309-773039c93400","change clothes","kleidung wechseln","en","de","Style & Fashion","B2","","B2",""
"641e74fe-2894-403b-903c-9a8dc2cc29af","change lanes","die Spur wechseln","en","de","Transport","A2","","A2",""
"b4c465d7-b502-4929-bb7b-a5c4eced68f3","change management","Change Management","en","de","Work & Careers","B2","","B2",""
"b83bcc42-fdf3-4425-8d23-dee28ad8d009","change request","Change Request","en","de","Work & Careers","B1","","B1",""
"a279b914-af15-43b2-a896-fb3f62c02410","change the boarding pass","die Bordkarte ändern","en","de","Travel","C2","","C2",""
"c2768832-6c73-4b47-a1e6-3b67d2674c4d","change the charging plan","den Gebührenplan ändern","en","de","Transport","A2","","A2",""
"98e0df71-8eba-4196-99a4-1425ddab4cc5","change the itinerary","die Reiseroute ändern","en","de","Travel","B1","","B1",""
"ae91b1d4-0b80-4275-afe6-98990dbee604","change the reservation","die Reservierung ändern","en","de","Travel","B1","","B1",""
"153182f0-ce73-4a4b-a077-ce951d6bfcc9","change the tense","ändern Sie die Zeitform","en","de","Grammar & Syntax","A2","Grammar & Syntax","A2",""
"be12d749-0718-4aca-8ef4-d2798d1e0c47","change travel insurance","reiseversicherung ändern","en","de","Travel","C1","","C1",""
"3a422926-250d-41bc-a467-1baa8c11be05","change your baggage","tauschen Sie Ihr Gepäck","en","de","Travel","B1","","B1",""
"79f5d8c9-c596-4a09-a39b-9c17b59693af","change your tune","seine Meinung ändern","en","de","Music & Entertainment","C1","","C1",""
"734c942a-1a20-4227-ad63-e739796a11db","channel","Sender/Kanal","en","de","B1; Media & News","B1","","B1",""
"4a76c5c8-95d7-44a4-8437-2e64995f6314","channel points","Kanalpunkte","en","de","Gaming","B1","","B1",""
"472b83b0-89ed-4db3-be63-b189b7fae4e7","channel subscribers","Kanalabonnenten","en","de","Media & News","A1","","A1",""
"ecea8ac8-a0e3-4b83-bdff-3ab72029c326","chaos","chaos","en","de","C1","C1","","C1",""
"eb8d2d67-ed6a-4106-aa98-09de6ce1efb8","chapel","kapelle","en","de","C2","C2","","C2",""
"b384b624-8070-4ccf-8ebd-8272a40eb007","chapter","kapitel","en","de","B1","B1","","B1",""
"aa2aff38-079b-4665-b575-e4ca4ddda5cd","character","Charakter","en","de","A2; Gaming","A2","","A2",""
"8f89f63b-f702-42af-b0fa-747067535226","characteristic","merkmal","en","de","B2","B2","","B2",""
"16796028-2174-4d1b-b544-f57514422b86","characterize","charakterisieren","en","de","C1","C1","","C1",""
